21.437,20.889,21.628,20.555,58.447,59.977,59.222,59.912,21.915,21.294,22.25,21.485,0.15
21.437,20.889,21.628,20.555,58.447,59.794,58.673,59.76,21.915,21.318,22.25,21.485,0.2
21.437,20.889,21.652,20.579,58.389,59.706,58.243,59.79,21.915,21.318,22.274,21.485,0.23
21.437,20.889,21.652,20.555,58.297,59.523,57.905,59.576,21.915,21.318,22.274,21.485,0.19
21.437,20.889,21.652,20.579,58.174,59.4,57.415,59.519,21.915,21.318,22.274,21.509,0.2
21.461,20.889,21.652,20.579,58.113,59.247,57.569,59.305,21.915,21.318,22.274,21.509,0.22
21.461,20.889,21.652,20.555,58.055,59.19,57.292,58.968,21.915,21.318,22.274,21.509,0.19
21.461,20.889,21.676,20.579,57.962,59.037,57.261,59.06,21.915,21.318,22.274,21.509,0.21
21.461,20.889,21.652,20.531,57.87,58.945,57.203,58.57,21.915,21.318,22.298,21.509,0.19
21.437,20.889,21.652,20.555,57.654,58.853,56.739,58.723,21.915,21.318,22.298,21.509,0.34
21.437,20.889,21.652,20.484,57.593,58.731,56.303,58.075,21.915,21.318,22.298,21.509,0.17
21.437,20.889,21.628,20.484,57.439,58.639,56.179,58.352,21.915,21.318,22.274,21.509,0.15
21.437,20.889,21.604,20.46,57.319,58.547,56.113,58.041,21.915,21.318,22.274,21.485,0.17
21.437,20.889,21.604,20.436,57.257,58.397,56.237,58.164,21.915,21.318,22.274,21.485,0.18
21.437,20.889,21.604,20.436,57.103,58.213,56.454,58.126,21.915,21.318,22.25,21.461,0.19
21.437,20.865,21.581,20.388,57.01,58.182,55.989,58.099,21.915,21.318,22.25,21.461,0.22
21.437,20.865,21.581,20.412,56.979,58.059,55.989,58.225,21.915,21.318,22.25,21.437,0.18
21.437,20.841,21.557,20.317,57.01,57.721,55.676,57.665,21.915,21.318,22.226,21.413,0.21
21.437,20.817,21.557,20.341,56.856,57.502,55.707,57.853,21.915,21.318,22.226,21.413,0.21
21.437,20.817,21.533,20.293,56.67,57.348,55.734,57.726,21.915,21.294,22.202,21.39,0.23
21.413,20.793,21.533,20.293,56.454,57.225,55.61,57.853,21.915,21.294,22.202,21.366,0.24
21.413,20.77,21.509,20.269,56.392,57.036,55.324,57.296,21.915,21.27,22.178,21.366,0.24
21.437,20.746,21.485,20.269,56.392,56.944,55.293,57.08,21.891,21.27,22.178,21.342,0.2
21.413,20.746,21.485,20.246,56.206,56.971,55.324,57.2,21.915,21.246,22.154,21.342,0.27
21.413,20.722,21.437,20.222,56.051,56.971,55.227,56.895,21.891,21.246,22.13,21.318,0.27
21.413,20.698,21.437,20.246,56.206,56.94,55.189,57.111,21.891,21.223,22.106,21.294,0.28
21.413,20.698,21.413,20.222,55.648,57.033,55.372,56.864,21.891,21.199,22.082,21.294,0.26
21.413,20.698,21.39,20.222,55.462,57.095,55.434,56.895,21.891,21.199,22.058,21.27,0.25
21.413,20.674,21.366,20.174,55.741,56.813,55.244,56.645,21.891,21.175,22.058,21.27,0.25
21.39,20.674,21.342,20.174,55.679,56.783,55.337,56.645,21.891,21.175,22.011,21.246,0.2
21.39,20.674,21.318,20.174,55.493,56.563,55.244,56.36,21.867,21.175,22.011,21.223,0.19
21.366,20.65,21.318,20.126,55.276,56.347,55.182,56.329,21.867,21.175,21.963,21.223,0.21
21.342,20.65,21.294,20.15,55.213,56.343,55.113,56.576,21.867,21.151,21.939,21.199,0.26
21.342,20.627,21.27,20.126,55.089,56.065,55.147,56.422,21.843,21.151,21.915,21.175,0.2
21.318,20.603,21.246,20.126,55.027,56.189,55.02,56.514,21.843,21.127,21.915,21.175,0.2
21.318,20.579,21.223,20.055,54.934,56.154,54.768,56.075,21.819,21.127,21.867,21.175,0.19
21.318,20.579,21.223,20.079,54.996,56.062,54.857,56.291,21.819,21.103,21.843,21.151,0.19
21.294,20.555,21.199,20.007,55.055,56.154,54.792,55.814,21.795,21.103,21.843,21.127,0.18
21.294,20.555,21.151,20.007,55.027,56.247,54.816,56.161,21.795,21.079,21.819,21.127,0.22
21.27,20.531,21.151,20.007,55.058,56.151,54.778,56.064,21.772,21.079,21.795,21.103,0.25
21.27,20.531,21.127,19.984,55.086,55.776,54.902,55.972,21.772,21.079,21.772,21.079,0.2
21.27,20.507,21.103,19.984,54.903,55.869,54.899,55.999,21.772,21.056,21.748,21.079,0.14
21.246,20.507,21.079,19.912,54.619,55.993,54.833,55.872,21.748,21.056,21.724,21.056,0.21
21.246,20.507,21.056,19.936,54.654,56.117,55.082,55.999,21.748,21.032,21.7,21.032,0.2
21.246,20.507,21.032,19.888,54.401,56.147,54.957,56.081,21.748,21.032,21.676,21.032,0.24
21.246,20.507,21.008,19.888,54.28,56.117,54.895,56.239,21.748,21.032,21.652,21.008,0.29
21.223,20.507,20.984,19.865,53.933,55.928,54.678,55.865,21.748,21.032,21.628,20.984,0.22
21.223,20.484,20.984,19.865,53.871,55.807,54.647,55.93,21.724,21.008,21.604,20.96,0.16
21.199,20.507,20.96,19.841,53.965,55.711,54.609,55.738,21.724,21.008,21.604,20.96,0.2
21.199,20.507,20.96,19.841,53.871,55.742,54.64,55.679,21.7,21.008,21.581,20.936,0.2
21.199,20.484,20.936,19.865,53.715,55.649,54.578,55.927,21.7,21.008,21.557,20.936,0.24
21.175,20.484,20.936,19.817,53.618,55.618,54.422,55.459,21.676,21.008,21.533,20.936,0.15
21.151,20.484,20.913,19.817,53.649,55.494,54.422,55.738,21.676,21.008,21.533,20.913,0.16
21.151,20.484,20.913,19.77,53.524,55.398,54.27,55.263,21.652,21.008,21.509,20.913,0.19
21.151,20.46,20.889,19.77,53.68,55.305,54.142,55.514,21.652,21.008,21.509,20.889,0.15
21.127,20.46,20.889,19.746,53.614,55.181,54.135,55.325,21.652,20.984,21.485,20.865,0.17
21.127,20.46,20.865,19.746,53.618,55.119,54.229,55.329,21.628,20.984,21.485,20.865,0.18
21.127,20.46,20.841,19.746,53.552,55.023,54.263,55.26,21.628,20.984,21.485,20.865,0.25
21.127,20.46,20.841,19.722,53.521,54.992,54.329,55.229,21.628,20.984,21.461,20.841,0.21
21.103,20.436,20.817,19.722,53.521,54.961,54.076,55.291,21.628,20.984,21.437,20.841,0.13
21.103,20.436,20.817,19.674,53.302,54.895,53.886,55.039,21.604,20.96,21.437,20.817,0.12
21.103,20.412,20.793,19.698,53.271,54.864,53.755,55.167,21.604,20.96,21.413,20.793,0.14
21.103,20.412,20.793,19.651,53.333,54.957,53.876,54.971,21.604,20.96,21.413,20.793,0.09
21.103,20.388,20.77,19.651,53.333,54.861,53.907,55.129,21.604,20.96,21.39,20.793,0.21
21.103,20.388,20.77,19.627,53.239,54.733,54.004,54.933,21.604,20.96,21.39,20.77,0.29
21.103,20.388,20.746,19.627,53.146,54.705,53.904,55.339,21.604,20.936,21.366,20.746,0.19
21.103,20.365,20.746,19.651,53.111,54.764,53.873,55.397,21.604,20.936,21.366,20.746,0.15
21.079,20.341,20.746,19.603,52.673,54.485,53.904,55.122,21.604,20.913,21.342,20.722,0.16
21.103,20.341,20.722,19.627,52.861,54.636,54.004,55.242,21.604,20.913,21.342,20.722,0.23
21.079,20.317,20.722,19.579,52.829,54.605,53.783,55.084,21.581,20.913,21.318,20.722,0.19
21.056,20.317,20.698,19.603,52.763,54.543,53.845,55.273,21.581,20.913,21.318,20.698,0.17
21.032,20.293,20.698,19.555,52.356,54.574,53.845,55.08,21.581,20.889,21.318,20.698,0.17
21.032,20.293,20.698,19.579,52.607,54.636,54.091,55.332,21.581,20.889,21.294,20.674,0.21
21.032,20.293,20.698,19.555,52.544,54.509,54.184,55.108,21.557,20.865,21.294,20.674,0.18
21.008,20.269,20.698,19.555,52.572,54.447,54.16,55.204,21.557,20.841,21.294,20.674,0.22
21.008,20.269,20.698,19.555,52.635,54.416,54.191,55.259,21.533,20.841,21.294,20.65,0.22
21.008,20.269,20.698,19.555,52.572,54.288,54.163,55.201,21.533,20.817,21.294,20.65,0.14
20.984,20.246,20.698,19.603,52.384,54.257,54.07,55.386,21.533,20.817,21.294,20.65,0.17
20.984,20.222,20.698,19.555,52.443,54.319,54.042,55.197,21.509,20.817,21.294,20.65,0.22
20.96,20.198,20.698,19.603,52.443,54.257,53.824,55.417,21.509,20.793,21.294,20.65,0.15
20.96,20.198,20.698,19.555,52.506,54.191,53.169,55.128,21.509,20.77,21.294,20.65,0.19
20.936,20.15,20.722,19.579,52.6,54.191,53.29,55.383,21.485,20.746,21.294,20.65,0.27
20.936,20.15,20.722,19.579,52.597,54.095,53.134,55.194,21.485,20.722,21.294,20.65,0.23
20.936,20.103,20.722,19.579,52.566,54.064,53.013,55.352,21.485,20.722,21.318,20.65,0.16
20.936,20.103,20.722,19.579,52.597,53.998,52.95,55.128,21.461,20.698,21.318,20.65,0.2
20.936,20.079,20.722,19.555,52.346,54.06,52.978,55.163,21.461,20.674,21.318,20.65,0.14
20.913,20.055,20.722,19.579,52.343,54.088,52.95,55.228,21.461,20.65,21.318,20.65,0.17
20.913,20.031,20.722,19.532,52.217,54.088,52.759,55.001,21.437,20.627,21.318,20.65,0.17
20.889,20.031,20.722,19.555,52.249,54.053,52.759,55.221,21.437,20.603,21.318,20.627,0.13
20.889,20.007,20.722,19.532,52.245,53.867,52.947,54.932,21.413,20.579,21.318,20.627,0.13
20.889,19.984,20.722,19.555,52.277,53.895,52.791,55.218,21.413,20.579,21.318,20.627,0.22
20.865,19.96,20.722,19.532,52.12,53.922,52.634,54.994,21.39,20.555,21.318,20.627,0.17
20.865,19.936,20.722,19.532,52.085,53.922,52.822,55.122,21.39,20.531,21.318,20.627,0.14
20.841,19.912,20.698,19.508,52.117,53.826,52.634,55.022,21.39,20.507,21.318,20.627,0.15
20.841,19.888,20.698,19.484,52.023,53.826,52.728,55.145,21.366,20.484,21.318,20.603,0.2
20.841,19.888,20.698,19.508,52.211,53.884,52.978,55.335,21.366,20.484,21.318,20.603,0.17
20.817,19.865,20.698,19.484,52.145,53.915,52.794,54.987,21.342,20.46,21.318,20.603,0.16
20.817,19.841,20.698,19.508,52.208,54.005,52.822,55.365,21.342,20.436,21.318,20.579,0.17
20.817,19.841,20.674,19.508,52.239,54.002,53.169,55.087,21.318,20.436,21.294,20.579,0.17
20.793,19.817,20.674,19.532,52.145,54.033,53.013,55.029,21.318,20.412,21.294,20.579,0.14
20.77,19.817,20.674,19.508,51.988,54.219,53.2,54.678,21.294,20.388,21.294,20.579,0.16
20.77,19.817,20.674,19.484,51.768,54.281,52.481,54.65,21.294,20.388,21.318,20.579,0.16
20.77,19.817,20.674,19.484,52.047,54.278,52.259,54.743,21.294,20.365,21.294,20.579,0.28
20.77,19.817,20.674,19.436,51.891,54.123,52.161,54.554,21.294,20.365,21.294,20.579,0.17
20.746,19.817,20.674,19.46,52.044,54.154,52.446,54.681,21.294,20.365,21.294,20.579,0.26
20.746,19.817,20.674,19.436,51.887,54.057,52.791,54.43,21.27,20.365,21.294,20.555,0.22
20.746,19.817,20.65,19.436,51.919,54.15,52.853,54.495,21.27,20.365,21.294,20.555,0.28
20.722,19.817,20.65,19.389,51.73,54.116,52.349,54.209,21.27,20.365,21.294,20.555,0.19
20.722,19.817,20.65,19.413,51.727,53.929,52.224,54.337,21.27,20.365,21.294,20.531,0.27
20.722,19.817,20.627,19.413,51.853,53.926,52.537,54.209,21.27,20.365,21.27,20.531,0.24
20.698,19.793,20.627,19.365,51.79,53.864,52.725,54.24,21.27,20.341,21.27,20.507,0.25
20.698,19.793,20.627,19.389,51.915,53.86,52.001,54.399,21.246,20.341,21.27,20.507,0.2
20.698,19.793,20.627,19.389,51.853,53.954,51.876,54.213,21.246,20.341,21.27,20.484,0.26
20.722,19.793,20.603,19.389,51.758,54.078,51.998,54.182,21.246,20.341,21.246,20.484,0.31
20.698,19.793,20.603,19.341,51.664,53.888,51.963,54.237,21.246,20.341,21.246,20.484,0.26
20.698,19.793,20.579,19.365,51.79,53.888,52.12,54.302,21.246,20.341,21.246,20.46,0.15
20.698,19.793,20.579,19.341,51.696,53.95,52.214,54.078,21.246,20.341,21.223,20.46,0.16
20.698,19.793,20.579,19.341,51.601,53.981,52.308,54.175,21.246,20.341,21.223,20.436,0.14
20.698,19.793,20.555,19.341,51.535,53.981,52.117,54.082,21.246,20.341,21.199,20.436,0.18
20.674,19.793,20.555,19.318,51.692,54.043,51.988,54.113,21.246,20.341,21.199,20.436,0.22
20.674,19.793,20.531,19.341,51.63,54.009,51.985,54.24,21.223,20.341,21.175,20.436,0.23
20.674,19.793,20.531,19.294,51.598,53.885,52.041,53.861,21.223,20.341,21.175,20.412,0.21
20.674,19.793,20.507,19.294,51.661,53.881,52.1,54.113,21.223,20.341,21.151,20.412,0.19
20.698,19.793,20.484,19.246,51.661,53.943,52.163,53.761,21.223,20.341,21.151,20.412,0.19
20.698,19.793,20.484,19.27,51.692,53.881,52.254,54.199,21.223,20.341,21.127,20.388,0.18
20.674,19.793,20.484,19.246,51.532,53.943,52.285,53.975,21.223,20.341,21.127,20.388,0.17
20.674,19.793,20.46,19.246,51.249,53.975,52.25,54.04,21.223,20.341,21.103,20.365,0.2
20.674,19.793,20.46,19.246,51.344,53.975,52.341,54.009,21.223,20.341,21.103,20.365,0.19
20.674,19.793,20.436,19.246,51.375,53.878,52.338,53.854,21.223,20.341,21.079,20.341,0.15
20.674,19.817,20.436,19.246,51.281,53.909,52.334,53.92,21.223,20.341,21.056,20.341,0.14
20.674,19.817,20.436,19.199,51.249,53.878,52.362,53.664,21.223,20.341,21.056,20.341,0.17
20.65,19.817,20.412,19.222,51.12,53.816,52.431,53.975,21.223,20.341,21.032,20.317,0.2
20.65,19.793,20.412,19.151,51.029,53.723,52.435,53.816,21.223,20.341,21.032,20.317,0.12
20.674,19.793,20.388,19.175,51.057,53.785,52.216,53.944,21.223,20.341,21.008,20.293,0.17
20.674,19.793,20.388,19.151,51.026,53.691,52.153,53.751,21.199,20.341,21.008,20.293,0.17
20.65,19.793,20.365,19.151,51.12,53.443,52.025,54.158,21.199,20.341,20.984,20.293,0.2
20.674,19.793,20.365,19.127,51.152,53.439,52.084,54.182,21.199,20.341,20.984,20.269,0.16
20.674,19.77,20.365,19.127,51.152,53.408,52.021,54.092,21.199,20.341,20.96,20.269,0.13
20.65,19.77,20.365,19.151,51.215,53.377,52.084,54.185,21.199,20.317,20.96,20.246,0.15
